id,purchase_id,product_id,amount,price,discount,marketing_rule
19208-7,19208,1450,3,240,81,0
19208-8,19208,2128,1,516,56,1
19208-9,19208,1498,1,891,53,1
69926-0,69926,2775,1,417,74,0
69926-1,69926,2787,2,803,43,0
69926-2,69926,2203,1,135,38,0
12294-0,12294,2446,1,461,23,1
12294-1,12294,2266,1,717,80,1
12294-2,12294,2395,1,685,99,0
12294-3,12294,2812,1,609,85,1
12294-4,12294,2431,1,612,53,0
7270-0,7270,2213,2,638,45,1
7270-1,7270,1638,1,156,47,0
44097-0,44097,1617,1,108,91,1
44097-1,44097,2266,1,577,8,0
44097-2,44097,1823,1,880,49,1
44097-3,44097,1245,1,679,44,1
44097-4,44097,2925,1,534,26,1
44097-5,44097,2470,1,447,2,1
44097-6,44097,1908,1,604,3,1
44097-7,44097,1294,1,280,57,1
44097-8,44097,2933,1,472,58,1
44097-9,44097,2592,1,814,82,1
27478-0,27478,1942,1,332,98,1
27478-1,27478,2026,2,462,8,1
73309-0,73309,2181,1,962,0,1
73309-1,73309,2193,3,463,17,0
73309-2,73309,1903,1,113,74,1
73309-3,73309,1830,1,995,80,1
73309-4,73309,1233,1,845,15,1
73309-5,73309,2742,1,238,28,0
73309-6,73309,2475,1,489,16,1
99259-0,99259,2700,1,369,88,0
99259-1,99259,2905,1,498,50,1
99259-2,99259,2589,1,564,88,0
99259-3,99259,2770,2,663,93,0
99259-4,99259,1621,2,291,89,0
99259-5,99259,1476,1,497,94,1
44808-0,44808,2919,1,631,65,1
44808-1,44808,1752,3,228,80,1
44808-2,44808,1289,1,464,4,1
44808-3,44808,2306,2,921,59,0
44808-4,44808,2683,1,420,7,0
44808-5,44808,2589,2,749,70,1
44808-6,44808,2571,3,584,86,0
44808-7,44808,2774,2,910,75,1
62122-0,62122,2431,3,792,30,1
62122-1,62122,2203,1,834,82,1
62122-2,62122,2127,2,296,95,0
62122-3,62122,1202,1,224,10,0
62122-4,62122,2130,1,185,69,1
55521-0,55521,1202,1,671,85,1
55521-1,55521,1215,1,271,61,1
55521-2,55521,2812,1,407,79,1
76426-0,76426,2750,1,591,1,0
76426-1,76426,1785,3,332,52,1
76426-2,76426,2395,3,793,45,0
29173-0,29173,1182,1,862,27,0
29173-1,29173,2436,2,785,81,1
29173-2,29173,2683,1,191,61,0
29173-3,29173,2787,1,305,4,0
29173-4,29173,2763,1,278,14,0
29173-5,29173,1617,1,127,49,0
51917-0,51917,3021,1,177,57,1
51917-1,51917,2153,1,219,80,0
51917-2,51917,1182,2,246,8,0
51917-3,51917,1128,1,354,78,0
51917-4,51917,2511,1,933,15,1
51917-5,51917,2511,1,171,73,0
51917-6,51917,2902,1,924,74,0
51917-7,51917,2627,1,899,99,1
51917-8,51917,1251,1,777,11,0
88533-0,88533,1651,1,793,44,1
88533-1,88533,2982,3,159,83,1
88533-2,88533,1312,1,179,51,1
88533-3,88533,2963,2,195,83,1
88533-4,88533,2154,1,311,87,0
88533-5,88533,3017,1,618,91,1
88533-6,88533,1934,1,549,54,0
88533-7,88533,2982,1,302,70,0
88533-8,88533,2664,2,686,14,0
88533-9,88533,1650,1,776,11,0
59593-0,59593,1638,1,670,33,1
59593-1,59593,2571,2,231,31,0
69201-0,69201,2925,1,215,79,1
69201-1,69201,1843,2,236,59,0
69201-2,69201,1822,1,612,64,1
69201-3,69201,3030,1,390,52,0
69201-4,69201,2767,1,960,53,0
69201-5,69201,2037,3,438,86,1
69201-6,69201,2942,2,988,95,0
69201-7,69201,1671,1,734,20,1
21377-0,21377,1880,2,648,35,0
21377-1,21377,1128,1,584,19,0
21377-2,21377,1890,1,892,18,1
23968-0,23968,1217,1,222,20,0
23968-1,23968,3111,1,718,6,1
23968-2,23968,1671,1,456,1,0
23968-3,23968,2060,2,591,10,1
23968-4,23968,1470,1,281,77,1
23968-5,23968,1245,1,544,58,1
23968-6,23968,1215,2,730,17,0
23968-7,23968,3021,1,115,92,0
86155-0,86155,2203,2,189,23,0
86155-1,86155,2203,2,825,0,1
86155-2,86155,2536,1,945,69,1
86155-3,86155,2903,3,252,67,1
86155-4,86155,1057,2,334,91,0
86155-5,86155,2548,1,561,31,1
40467-0,40467,2683,1,214,51,1
40467-1,40467,2774,1,408,14,0
40467-2,40467,2903,1,521,17,1
40467-3,40467,2916,1,541,59,1
40467-4,40467,1668,2,671,31,0
40467-5,40467,1470,1,534,68,0
74915-0,74915,2203,1,353,60,0
74915-1,74915,2767,1,949,11,0
74915-2,74915,2612,2,168,51,0
74915-3,74915,1128,2,558,72,1
74915-4,74915,2213,1,593,97,0
36883-0,36883,1485,2,579,58,0
96056-0,96056,2571,1,294,59,1
96056-1,96056,2627,2,926,33,1
96056-2,96056,1476,1,359,2,0
96056-3,96056,2095,1,436,71,1
96056-4,96056,1659,1,167,44,0
96056-5,96056,1419,2,764,82,0
22099-0,22099,2105,1,784,99,1
14297-0,14297,2627,2,992,4,0
14297-1,14297,1929,1,732,33,1
14297-2,14297,1209,1,528,87,0
14297-3,14297,2770,1,631,50,0
14297-4,14297,1604,1,372,12,0
14297-5,14297,2313,2,122,92,1
14297-6,14297,2472,1,783,14,0
68096-0,68096,1199,2,605,21,0
68096-1,68096,2787,1,260,1,0
68096-2,68096,2774,2,871,51,1
68096-3,68096,2417,1,499,86,0
68096-4,68096,1399,1,383,71,1
68096-5,68096,2128,2,318,50,1
68096-6,68096,1797,1,518,61,1
68096-7,68096,2278,1,141,5,0
68096-8,68096,1314,1,336,76,1
68096-9,68096,1604,3,941,18,0
2792-0,2792,2858,1,990,95,1
2792-1,2792,2775,1,980,57,0
2792-2,2792,1903,2,807,37,0
2792-3,2792,2257,1,838,30,1
2792-4,2792,2511,1,151,35,1
90673-0,90673,2903,1,201,52,0
90673-1,90673,2982,3,141,79,1
90673-2,90673,2513,3,481,9,1
90673-3,90673,1312,1,192,35,0
90673-4,90673,1217,2,644,9,1
35361-0,35361,1251,3,685,89,1
35361-1,35361,1702,1,257,62,1
35361-2,35361,2925,2,264,69,1
35361-3,35361,1899,1,741,43,1
35361-4,35361,2750,2,482,98,1
35361-5,35361,2440,3,372,2,1
35361-6,35361,1912,1,989,63,0
26667-0,26667,1498,1,640,54,1
26667-1,26667,2252,1,102,98,0
26667-2,26667,2832,3,352,26,1
26667-3,26667,1289,2,282,26,1
26667-4,26667,2431,1,297,68,1
10151-0,10151,1294,1,380,80,1
10151-1,10151,1659,2,141,44,0
46369-0,46369,2395,1,411,52,1
46369-1,46369,1133,1,885,62,1
46369-2,46369,2278,1,810,62,1
46369-3,46369,1929,2,456,69,0
46369-4,46369,2775,3,298,34,1
46369-5,46369,2395,1,957,26,1
46369-6,46369,1638,3,442,52,1
46369-7,46369,2446,1,252,2,0
9771-0,9771,1399,1,263,83,1
16630-0,16630,2832,1,628,22,1
16630-1,16630,1215,1,272,2,0
16630-2,16630,2105,1,156,3,0
16630-3,16630,1702,2,656,64,0
16630-4,16630,2446,1,545,0,0
16630-5,16630,2235,1,938,26,1
16630-6,16630,2436,1,285,31,0
47463-0,47463,2193,1,160,65,0
47463-1,47463,2482,1,674,33,0
47463-2,47463,1650,1,768,89,1
47463-3,47463,2700,1,915,76,0
47463-4,47463,2700,2,680,5,1
47463-5,47463,2627,2,213,98,0
47463-6,47463,1375,1,775,53,0
47463-7,47463,2112,1,835,60,0
3281-0,3281,1797,1,100,68,0
3281-1,3281,1534,2,312,17,0
3281-2,3281,2832,3,675,28,0
3281-3,3281,2763,1,140,32,0
86309-0,86309,1604,1,668,89,1
3365-0,3365,2919,1,889,67,1
3365-1,3365,2858,1,424,1,0
3365-2,3365,1341,1,213,23,1
3365-3,3365,1476,1,700,69,1
3365-4,3365,2905,2,651,53,0
3365-5,3365,2925,1,318,47,1
3365-6,3365,1081,1,575,16,0
3365-7,3365,1314,2,782,5,0
3365-8,3365,2060,1,477,6,1
3365-9,3365,2537,1,708,88,0
